date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:42:12	1179/1179	---M-Z	200	added ('OK')	text/css	date:Tue,%2016%20Sep%202025%2008:59:37%20GMT	https://html.rometheme.net/reboost/css/vendor/space-grotesk/stylesheet.css	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/space-grotesk/stylesheet.css	(from https://html.rometheme.net/reboost/css/style.css)
21:42:12	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Oct%202025%2017:42:12%20GMT	https://html.rometheme.net/reboost/image/brush1.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/brush1.png	(from https://html.rometheme.net/reboost/css/style.css)
21:42:12	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Oct%202025%2017:42:12%20GMT	https://html.rometheme.net/reboost/image/brush2.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/brush2.png	(from https://html.rometheme.net/reboost/css/style.css)
21:42:12	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Oct%202025%2017:42:12%20GMT	https://html.rometheme.net/reboost/image/brush3.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/brush3.png	(from https://html.rometheme.net/reboost/css/style.css)
21:42:13	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Oct%202025%2017:42:12%20GMT	https://html.rometheme.net/reboost/image/brush4.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/brush4.png	(from https://html.rometheme.net/reboost/css/style.css)
21:42:13	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Oct%202025%2017:42:12%20GMT	https://html.rometheme.net/reboost/image/brush5.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/brush5.png	(from https://html.rometheme.net/reboost/css/style.css)
21:42:13	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Oct%202025%2017:42:13%20GMT	https://html.rometheme.net/reboost/image/img	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/img	(from https://html.rometheme.net/reboost/css/style.css)
21:42:13	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Oct%202025%2017:42:13%20GMT	https://html.rometheme.net/reboost/image/icon	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/icon	(from https://html.rometheme.net/reboost/css/style.css)
21:42:14	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Oct%202025%2017:42:13%20GMT	https://html.rometheme.net/reboost/image/Image	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/Image	(from https://html.rometheme.net/reboost/css/style.css)
21:42:14	14/14	---M--	404	error ('Not%20Found')	text/plain	date:Thu,%2009%20Oct%202025%2017:42:14%20GMT	https://raw.githubusercontent.com/himalayasingh/music-player-1/master/img/_1.jpg	C:/Users/NK/Desktop/veza_webi/veza_web/raw.githubusercontent.com/himalayasingh/music-player-1/master/img/_1.60.delayed	(from https://html.rometheme.net/reboost/css/style.css)
21:42:15	6852/6852	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:55:38%20GMT	https://html.rometheme.net/reboost/image/icon%206.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/icon%206.png	(from https://html.rometheme.net/reboost/about-us.html)
21:42:15	1263/1263	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:55:39%20GMT	https://html.rometheme.net/reboost/image/icon%207.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/icon%207.png	(from https://html.rometheme.net/reboost/about-us.html)
21:42:15	2393/2393	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:55:39%20GMT	https://html.rometheme.net/reboost/image/icon%208.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/icon%208.png	(from https://html.rometheme.net/reboost/about-us.html)
21:42:16	96124/96124	---M--	200	added ('OK')	image/webp	date:Tue,%2016%20Sep%202025%2008:55:56%20GMT	https://html.rometheme.net/reboost/image/img%2023.webp	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/img%2023.webp	(from https://html.rometheme.net/reboost/about-us.html)
21:42:17	114839/114839	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:56:51%20GMT	https://html.rometheme.net/reboost/image/Team%202.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/Team%202.png	(from https://html.rometheme.net/reboost/about-us.html)
21:42:17	164488/164488	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:56:50%20GMT	https://html.rometheme.net/reboost/image/Team%201.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/Team%201.png	(from https://html.rometheme.net/reboost/about-us.html)
21:42:17	124505/124505	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:56:53%20GMT	https://html.rometheme.net/reboost/image/Team%204.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/Team%204.png	(from https://html.rometheme.net/reboost/about-us.html)
21:42:17	141828/141828	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:56:52%20GMT	https://html.rometheme.net/reboost/image/Team%203.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/Team%203.png	(from https://html.rometheme.net/reboost/about-us.html)
21:42:18	59832/59832	---M--	200	added ('OK')	image/webp	date:Tue,%2016%20Sep%202025%2008:55:58%20GMT	https://html.rometheme.net/reboost/image/img%2024.webp	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/img%2024.webp	(from https://html.rometheme.net/reboost/about-us.html)
21:42:18	68216/68216	---M--	200	added ('OK')	image/webp	date:Tue,%2016%20Sep%202025%2008:55:58%20GMT	https://html.rometheme.net/reboost/image/img%2025.webp	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/img%2025.webp	(from https://html.rometheme.net/reboost/about-us.html)
21:42:18	37134/37134	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:55:30%20GMT	https://html.rometheme.net/reboost/image/certificate%201.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/certificate%201.png	(from https://html.rometheme.net/reboost/about-us.html)
21:42:18	35127/35127	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:55:31%20GMT	https://html.rometheme.net/reboost/image/certificate%202.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/certificate%202.png	(from https://html.rometheme.net/reboost/about-us.html)
21:42:19	150924/150924	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2008:56:24%20GMT	https://html.rometheme.net/reboost/image/LANYARD-B.jpg	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/LANYARD-B.jpg	(from https://html.rometheme.net/reboost/portofolio.html)
21:42:19	128829/128829	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2008:56:43%20GMT	https://html.rometheme.net/reboost/image/Psd-4.jpg	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/Psd-4.jpg	(from https://html.rometheme.net/reboost/portofolio.html)
21:42:19	205509/205509	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2008:56:41%20GMT	https://html.rometheme.net/reboost/image/Psd-1.jpg	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/Psd-1.jpg	(from https://html.rometheme.net/reboost/portofolio.html)
21:42:20	116828/116828	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2008:56:41%20GMT	https://html.rometheme.net/reboost/image/Psd-1-Recovered.jpg	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/Psd-1-Recovered.jpg	(from https://html.rometheme.net/reboost/portofolio.html)
21:42:20	138863/138863	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:56:39%20GMT	https://html.rometheme.net/reboost/image/portofolio-details.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/portofolio-details.png	(from https://html.rometheme.net/reboost/portofolio-detail.html)
21:42:20	83008/83008	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:56:53%20GMT	https://html.rometheme.net/reboost/image/Team%205.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/Team%205.png	(from https://html.rometheme.net/reboost/team.html)
21:42:20	104836/104836	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:56:55%20GMT	https://html.rometheme.net/reboost/image/Team%206.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/Team%206.png	(from https://html.rometheme.net/reboost/team.html)
21:42:20	134326/134326	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:56:55%20GMT	https://html.rometheme.net/reboost/image/Team%207.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/Team%207.png	(from https://html.rometheme.net/reboost/team.html)
21:42:21	21865/21865	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:56:57%20GMT	https://html.rometheme.net/reboost/image/Team.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/Team.png	(from https://html.rometheme.net/reboost/team.html)
21:42:21	14804/14804	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:55:34%20GMT	https://html.rometheme.net/reboost/image/icon%2013.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/icon%2013.png	(from https://html.rometheme.net/reboost/404.html)
21:42:21	2969/2969	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Sep%202025%2008:55:33%20GMT	https://html.rometheme.net/reboost/image/icon%2012.png	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/image/icon%2012.png	(from https://html.rometheme.net/reboost/contact-us.html)
21:42:22	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Oct%202025%2017:42:21%20GMT	https://html.rometheme.net/	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/index.html	(from https://html.rometheme.net/reboost/css/vendor/bootstrap.min.css)
21:42:22	15204/15204	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2009%20Oct%202025%2017:42:22%20GMT	https://kit.fontawesome.com/a6df7668b8.js	C:/Users/NK/Desktop/veza_webi/veza_web/kit.fontawesome.com/a6df7668b8.js	(from https://html.rometheme.net/reboost/)
21:42:22	108020/108020	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:55:21%20GMT	https://html.rometheme.net/reboost/font/fa-brands-400.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/font/fa-brands-400.woff2	(from https://html.rometheme.net/reboost/css/vendor/brands.css)
21:42:22	187208/187208	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2016%20Sep%202025%2008:55:20%20GMT	https://html.rometheme.net/reboost/font/fa-brands-400.ttf	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/font/fa-brands-400.ttf	(from https://html.rometheme.net/reboost/css/vendor/brands.css)
21:42:23	24948/24948	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:55:22%20GMT	https://html.rometheme.net/reboost/font/fa-regular-400.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/font/fa-regular-400.woff2	(from https://html.rometheme.net/reboost/css/vendor/regular.css)
21:42:23	63952/63952	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2016%20Sep%202025%2008:55:22%20GMT	https://html.rometheme.net/reboost/font/fa-regular-400.ttf	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/font/fa-regular-400.ttf	(from https://html.rometheme.net/reboost/css/vendor/regular.css)
21:42:24	150124/150124	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:55:24%20GMT	https://html.rometheme.net/reboost/font/fa-solid-900.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/font/fa-solid-900.woff2	(from https://html.rometheme.net/reboost/css/vendor/solid.css)
21:42:24	394628/394628	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2016%20Sep%202025%2008:55:24%20GMT	https://html.rometheme.net/reboost/font/fa-solid-900.ttf	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/font/fa-solid-900.ttf	(from https://html.rometheme.net/reboost/css/vendor/solid.css)
21:42:24	368080/368080	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Sep%202025%2008:57:31%20GMT	https://html.rometheme.net/reboost/font/rtmicon/rtmicon.eot?spwgs3	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/font/rtmicon/rtmicon1865.eot	(from https://html.rometheme.net/reboost/css/vendor/rtmicons.css)
21:42:25	367916/367916	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2016%20Sep%202025%2008:58:35%20GMT	https://html.rometheme.net/reboost/font/rtmicon/rtmicon.ttf?spwgs3	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/font/rtmicon/rtmicon1865.ttf	(from https://html.rometheme.net/reboost/css/vendor/rtmicons.css)
21:42:25	367992/367992	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:58:35%20GMT	https://html.rometheme.net/reboost/font/rtmicon/rtmicon.woff?spwgs3	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/font/rtmicon/rtmicon1865.woff	(from https://html.rometheme.net/reboost/css/vendor/rtmicons.css)
21:42:25	51852/51852	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:06%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraBold.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraBold.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:25	72296/72296	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:04%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraBold.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraBold.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:26	59212/59212	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:10%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraLightItalic.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraLightItalic.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:26	83980/83980	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:09%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraLightItalic.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraLightItalic.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:26	52112/52112	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:09%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraLight.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraLight.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:26	73396/73396	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:08%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraLight.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraLight.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:27	58316/58316	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:07%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraBoldItalic.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraBoldItalic.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:27	82324/82324	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:06%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraBoldItalic.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-ExtraBoldItalic.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:27	1538577/1538577	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2016%20Sep%202025%2008:57:32%20GMT	https://html.rometheme.net/reboost/font/rtmicon/rtmicon.svg?spwgs3	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/font/rtmicon/rtmicon1865.svg	(from https://html.rometheme.net/reboost/css/vendor/rtmicons.css)
21:42:27	52332/52332	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:14%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Light.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Light.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:27	73396/73396	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:12%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Light.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Light.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:28	59660/59660	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:12%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Italic.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Italic.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:28	51748/51748	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:17%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Medium.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Medium.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:28	84152/84152	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:11%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Italic.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Italic.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:28	72668/72668	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:16%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Medium.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Medium.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:28	59580/59580	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:15%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-LightItalic.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-LightItalic.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:29	84260/84260	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:14%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-LightItalic.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-LightItalic.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:29	52516/52516	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:20%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Regular.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Regular.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:29	73512/73512	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:19%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Regular.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Regular.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:29	58468/58468	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:18%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-MediumItalic.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-MediumItalic.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:30	82740/82740	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:17%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-MediumItalic.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-MediumItalic.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:30	52384/52384	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:22%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-SemiBold.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-SemiBold.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:30	48380/48380	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:25%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Thin.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Thin.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:30	73200/73200	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:20%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-SemiBold.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-SemiBold.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:30	69180/69180	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:24%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Thin.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Thin.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:31	59380/59380	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:23%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-SemiBoldItalic.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-SemiBoldItalic.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:31	83344/83344	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:22%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-SemiBoldItalic.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-SemiBoldItalic.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:31	55420/55420	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:26%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-ThinItalic.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-ThinItalic.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:31	79908/79908	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:25%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-ThinItalic.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-ThinItalic.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:31	55260/55260	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:01%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-BlackItalic.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-BlackItalic.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:32	78960/78960	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:58:59%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-BlackItalic.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-BlackItalic.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:32	50576/50576	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:58:59%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Black.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Black.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:32	70640/70640	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:58:58%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Black.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Black.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:32	58680/58680	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:04%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-BoldItalic.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-BoldItalic.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
